"URL","Uniprot ID","Name","Source","Link"
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00375,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00376,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00377,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00378,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00379,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00380,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00381,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00382,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00588,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00657,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00658,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00659,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00660,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00661,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00662,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00663,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00664,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00665,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00666,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00667,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00668,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00669,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,http://identifiers.org/smpdb/SMP00670,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P51787,P51787,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/P51787,P51787,"Cardiac conduction","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5576891
https://pharos.nih.gov/idg/targets/P51787,P51787,"Muscle contraction","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-397014
https://pharos.nih.gov/idg/targets/P51787,P51787,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/P51787,P51787,"Phase 2 - plateau phase","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5576893
https://pharos.nih.gov/idg/targets/P51787,P51787,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/P51787,P51787,"Phase 3 - rapid repolarisation","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5576890
https://pharos.nih.gov/idg/targets/P51787,P51787,"Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways","WikiPathways Pathway",http://www.wikipathways.org/instance/WP706_r92921
https://pharos.nih.gov/idg/targets/P51787,P51787,TarBasePathway,"WikiPathways Pathway",http://www.wikipathways.org/instance/WP1992_r78296
https://pharos.nih.gov/idg/targets/O95259,O95259,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/O95259,O95259,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/O95259,O95259,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/P56696,P56696,"Cholinergic synapse","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04725
https://pharos.nih.gov/idg/targets/P56696,P56696,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/P56696,P56696,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/P56696,P56696,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q09470,Q09470,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q09470,Q09470,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q8NCM2,Q8NCM2,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q8NCM2,Q8NCM2,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q8NCM2,Q8NCM2,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/P48547,P48547,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/P48547,P48547,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/P48547,P48547,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/P22001,P22001,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/P22001,P22001,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/P22001,P22001,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/P22001,P22001,"Brain-Derived Neurotrophic Factor (BDNF) signaling pathway","WikiPathways Pathway",http://www.wikipathways.org/instance/WP2380_r94178
https://pharos.nih.gov/idg/targets/O15554,O15554,"Protein digestion and absorption","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04974
https://pharos.nih.gov/idg/targets/O15554,O15554,"Salivary secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04970
https://pharos.nih.gov/idg/targets/O15554,O15554,"Insulin secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04911
https://pharos.nih.gov/idg/targets/O15554,O15554,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/O15554,O15554,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/O15554,O15554,"Ca2+ activated K+ channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296052
https://pharos.nih.gov/idg/targets/P22459,P22459,"Cortisol synthesis and secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04927
https://pharos.nih.gov/idg/targets/P22459,P22459,"Cushing's syndrome","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04934
https://pharos.nih.gov/idg/targets/P22459,P22459,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/P22459,P22459,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/P22459,P22459,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q9H3M0,Q9H3M0,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q9H3M0,Q9H3M0,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q9H3M0,Q9H3M0,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q92953,Q92953,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q92953,Q92953,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q92953,Q92953,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Serotonergic synapse","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04726
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Bile secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04976
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Insulin secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04911
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Ca2+ activated K+ channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296052
https://pharos.nih.gov/idg/targets/Q9H2S1,Q9H2S1,"Brain-Derived Neurotrophic Factor (BDNF) signaling pathway","WikiPathways Pathway",http://www.wikipathways.org/instance/WP2380_r94178
https://pharos.nih.gov/idg/targets/Q9NR82,Q9NR82,"Cholinergic synapse","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04725
https://pharos.nih.gov/idg/targets/Q9NR82,Q9NR82,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q9NR82,Q9NR82,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q9NR82,Q9NR82,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q14003,Q14003,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q14003,Q14003,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q14003,Q14003,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q14003,Q14003,"VEGFA-VEGFR2 Signaling Pathway","WikiPathways Pathway",http://www.wikipathways.org/instance/WP3888_r90000
https://pharos.nih.gov/idg/targets/Q9UGI6,Q9UGI6,"Insulin secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04911
https://pharos.nih.gov/idg/targets/Q9UGI6,Q9UGI6,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q9UGI6,Q9UGI6,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q9UGI6,Q9UGI6,"Ca2+ activated K+ channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296052
https://pharos.nih.gov/idg/targets/Q9NS40,Q9NS40,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q9NS40,Q9NS40,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q9NS40,Q9NS40,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q9NS40,Q9NS40,"Circadian rythm related genes","WikiPathways Pathway",http://www.wikipathways.org/instance/WP3594_r87161
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Serotonergic synapse","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04726
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00406,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00392,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00393,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00394,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00395,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00396,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00397,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00398,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00399,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00400,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00401,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00402,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00403,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00404,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00405,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00407,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00408,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00409,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00410,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00411,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00412,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00413,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00414,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00415,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00416,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00417,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00422,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00423,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00424,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00425,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00426,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00431,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00671,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00672,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00673,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00674,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00675,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00676,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00677,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00678,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00679,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00680,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00681,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00683,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00684,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00685,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00686,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00687,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00688,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00689,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00690,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,http://identifiers.org/smpdb/SMP00691,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Cardiac conduction","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5576891
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Muscle contraction","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-397014
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Phase 1 - inactivation of fast Na+ channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5576894
https://pharos.nih.gov/idg/targets/Q9NZV8,Q9NZV8,"Circadian rythm related genes","WikiPathways Pathway",http://www.wikipathways.org/instance/WP3594_r87161
https://pharos.nih.gov/idg/targets/O43526,O43526,"Cholinergic synapse","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04725
https://pharos.nih.gov/idg/targets/O43526,O43526,"Axon guidance","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-422475
https://pharos.nih.gov/idg/targets/O43526,O43526,"Developmental Biology","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1266738
https://pharos.nih.gov/idg/targets/O43526,O43526,"Neuronal System","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-112316
https://pharos.nih.gov/idg/targets/O43526,O43526,"Interaction between L1 and Ankyrins","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-445095
https://pharos.nih.gov/idg/targets/O43526,O43526,"L1CAM interactions","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-373760
https://pharos.nih.gov/idg/targets/O43526,O43526,"Potassium Channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296071
https://pharos.nih.gov/idg/targets/O43526,O43526,"Voltage gated Potassium channels","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1296072
https://pharos.nih.gov/idg/targets/O43526,O43526,"Splicing factor NOVA regulated synaptic proteins","WikiPathways Pathway",http://www.wikipathways.org/instance/WP4148_r94396
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00296,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00297,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00298,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00299,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00300,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00301,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00302,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00303,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00304,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00305,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00306,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00307,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00323,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00324,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00325,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00326,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00327,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00328,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00329,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00330,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00331,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00332,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00359,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00366,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00367,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00368,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00375,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00376,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00377,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00378,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00379,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00380,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/P22460,P22460,http://identifiers.org/smpdb/SMP00381,"PathwayCommons: smpdb Pathway",null
